,id,gender,age,mask,img_path,class
17642,3376,1,0,2,/opt/ml/input/data/train/new_images/003376_female_Asian_19/003376_female_Asian_19_normal.jpg,15
17643,3376,1,0,0,/opt/ml/input/data/train/new_images/003376_female_Asian_19/003376_female_Asian_19_mask4.jpg,3
17644,3376,1,0,0,/opt/ml/input/data/train/new_images/003376_female_Asian_19/003376_female_Asian_19_mask3.jpg,3
17645,3376,1,0,0,/opt/ml/input/data/train/new_images/003376_female_Asian_19/003376_female_Asian_19_mask2.jpg,3
17646,3376,1,0,0,/opt/ml/input/data/train/new_images/003376_female_Asian_19/003376_female_Asian_19_mask1.jpg,3
17647,645,1,1,0,/opt/ml/input/data/train/new_images/000645_female_Asian_57/000645_female_Asian_57_mask1.jpg,4
17648,645,1,1,0,/opt/ml/input/data/train/new_images/000645_female_Asian_57/000645_female_Asian_57_mask3.jpg,4
17649,645,1,1,0,/opt/ml/input/data/train/new_images/000645_female_Asian_57/000645_female_Asian_57_mask5.jpg,4
17650,645,1,1,1,/opt/ml/input/data/train/new_images/000645_female_Asian_57/000645_female_Asian_57_incorrect_mask.jpg,10
17651,645,1,1,0,/opt/ml/input/data/train/new_images/000645_female_Asian_57/000645_female_Asian_57_mask4.jpg,4
17652,645,1,1,2,/opt/ml/input/data/train/new_images/000645_female_Asian_57/000645_female_Asian_57_normal.jpg,16
17653,645,1,1,0,/opt/ml/input/data/train/new_images/000645_female_Asian_57/000645_female_Asian_57_mask2.jpg,4
17654,249,0,1,2,/opt/ml/input/data/train/new_images/000249_male_Asian_53/000249_male_Asian_53_normal.jpg,13
17655,249,0,1,0,/opt/ml/input/data/train/new_images/000249_male_Asian_53/000249_male_Asian_53_mask3.jpg,1
17656,249,0,1,0,/opt/ml/input/data/train/new_images/000249_male_Asian_53/000249_male_Asian_53_mask5.jpg,1
17657,249,0,1,0,/opt/ml/input/data/train/new_images/000249_male_Asian_53/000249_male_Asian_53_mask1.jpg,1
17658,249,0,1,0,/opt/ml/input/data/train/new_images/000249_male_Asian_53/000249_male_Asian_53_mask2.jpg,1
17659,249,0,1,1,/opt/ml/input/data/train/new_images/000249_male_Asian_53/000249_male_Asian_53_incorrect_mask.jpg,7
17660,249,0,1,0,/opt/ml/input/data/train/new_images/000249_male_Asian_53/000249_male_Asian_53_mask4.jpg,1
17661,3865,0,1,0,/opt/ml/input/data/train/new_images/003865_male_Asian_59/003865_male_Asian_59_mask4.jpg,1
17662,3865,0,1,0,/opt/ml/input/data/train/new_images/003865_male_Asian_59/003865_male_Asian_59_mask3.jpg,1
17663,3865,0,1,1,/opt/ml/input/data/train/new_images/003865_male_Asian_59/003865_male_Asian_59_incorrect_mask.jpg,7
17664,3865,0,1,2,/opt/ml/input/data/train/new_images/003865_male_Asian_59/003865_male_Asian_59_normal.jpg,13
17665,3865,0,1,0,/opt/ml/input/data/train/new_images/003865_male_Asian_59/003865_male_Asian_59_mask1.jpg,1
17666,3865,0,1,0,/opt/ml/input/data/train/new_images/003865_male_Asian_59/003865_male_Asian_59_mask5.jpg,1
17667,3865,0,1,0,/opt/ml/input/data/train/new_images/003865_male_Asian_59/003865_male_Asian_59_mask2.jpg,1
17668,655,0,1,0,/opt/ml/input/data/train/new_images/000655_male_Asian_53/000655_male_Asian_53_mask3.jpg,1
17669,655,0,1,1,/opt/ml/input/data/train/new_images/000655_male_Asian_53/000655_male_Asian_53_incorrect_mask.jpg,7
17670,655,0,1,0,/opt/ml/input/data/train/new_images/000655_male_Asian_53/000655_male_Asian_53_mask5.jpg,1
17671,655,0,1,0,/opt/ml/input/data/train/new_images/000655_male_Asian_53/000655_male_Asian_53_mask2.jpg,1
17672,655,0,1,0,/opt/ml/input/data/train/new_images/000655_male_Asian_53/000655_male_Asian_53_mask4.jpg,1
17673,655,0,1,0,/opt/ml/input/data/train/new_images/000655_male_Asian_53/000655_male_Asian_53_mask1.jpg,1
17674,655,0,1,2,/opt/ml/input/data/train/new_images/000655_male_Asian_53/000655_male_Asian_53_normal.jpg,13
17675,64,0,1,2,/opt/ml/input/data/train/new_images/000064_male_Asian_59/000064_male_Asian_59_normal.jpg,13
17676,64,0,1,0,/opt/ml/input/data/train/new_images/000064_male_Asian_59/000064_male_Asian_59_mask1.jpg,1
17677,64,0,1,0,/opt/ml/input/data/train/new_images/000064_male_Asian_59/000064_male_Asian_59_mask5.jpg,1
17678,64,0,1,0,/opt/ml/input/data/train/new_images/000064_male_Asian_59/000064_male_Asian_59_mask3.jpg,1
17679,64,0,1,1,/opt/ml/input/data/train/new_images/000064_male_Asian_59/000064_male_Asian_59_incorrect_mask.jpg,7
17680,64,0,1,0,/opt/ml/input/data/train/new_images/000064_male_Asian_59/000064_male_Asian_59_mask4.jpg,1
17681,64,0,1,0,/opt/ml/input/data/train/new_images/000064_male_Asian_59/000064_male_Asian_59_mask2.jpg,1
17682,3511,0,1,0,/opt/ml/input/data/train/new_images/003511_male_Asian_54/003511_male_Asian_54_mask4.jpg,1
17683,3511,0,1,0,/opt/ml/input/data/train/new_images/003511_male_Asian_54/003511_male_Asian_54_mask1.jpg,1
17684,3511,0,1,2,/opt/ml/input/data/train/new_images/003511_male_Asian_54/003511_male_Asian_54_normal.jpg,13
17685,3511,0,1,1,/opt/ml/input/data/train/new_images/003511_male_Asian_54/003511_male_Asian_54_incorrect_mask.jpg,7
17686,3511,0,1,0,/opt/ml/input/data/train/new_images/003511_male_Asian_54/003511_male_Asian_54_mask5.jpg,1
17687,3511,0,1,0,/opt/ml/input/data/train/new_images/003511_male_Asian_54/003511_male_Asian_54_mask3.jpg,1
17688,3511,0,1,0,/opt/ml/input/data/train/new_images/003511_male_Asian_54/003511_male_Asian_54_mask2.jpg,1
17689,6526,0,0,2,/opt/ml/input/data/train/new_images/006526_male_Asian_19/006526_male_Asian_19_normal.jpeg,12
17690,6526,0,0,1,/opt/ml/input/data/train/new_images/006526_male_Asian_19/006526_male_Asian_19_incorrect_mask.jpeg,6
17691,6526,0,0,0,/opt/ml/input/data/train/new_images/006526_male_Asian_19/006526_male_Asian_19_mask2.jpeg,0
17692,6526,0,0,0,/opt/ml/input/data/train/new_images/006526_male_Asian_19/006526_male_Asian_19_mask3.jpeg,0
17693,6526,0,0,0,/opt/ml/input/data/train/new_images/006526_male_Asian_19/006526_male_Asian_19_mask4.jpeg,0
17694,6526,0,0,0,/opt/ml/input/data/train/new_images/006526_male_Asian_19/006526_male_Asian_19_mask1.jpeg,0
17695,6526,0,0,0,/opt/ml/input/data/train/new_images/006526_male_Asian_19/006526_male_Asian_19_mask5.jpeg,0
17696,4380,1,2,1,/opt/ml/input/data/train/new_images/004380_female_Asian_60/004380_female_Asian_60_incorrect_mask.jpg,11
17697,4380,1,2,2,/opt/ml/input/data/train/new_images/004380_female_Asian_60/004380_female_Asian_60_normal.jpg,17
17698,4380,1,2,0,/opt/ml/input/data/train/new_images/004380_female_Asian_60/004380_female_Asian_60_mask1.jpg,5
17699,4380,1,2,0,/opt/ml/input/data/train/new_images/004380_female_Asian_60/004380_female_Asian_60_mask5.jpg,5
17700,4380,1,2,0,/opt/ml/input/data/train/new_images/004380_female_Asian_60/004380_female_Asian_60_mask3.jpg,5
17701,4380,1,2,0,/opt/ml/input/data/train/new_images/004380_female_Asian_60/004380_female_Asian_60_mask4.jpg,5
17702,4380,1,2,0,/opt/ml/input/data/train/new_images/004380_female_Asian_60/004380_female_Asian_60_mask2.jpg,5
17703,1047,0,2,0,/opt/ml/input/data/train/new_images/001047_male_Asian_60/001047_male_Asian_60_mask5.jpg,2
17704,1047,0,2,1,/opt/ml/input/data/train/new_images/001047_male_Asian_60/001047_male_Asian_60_incorrect_mask.jpg,8
17705,1047,0,2,2,/opt/ml/input/data/train/new_images/001047_male_Asian_60/001047_male_Asian_60_normal.jpg,14
17706,1047,0,2,0,/opt/ml/input/data/train/new_images/001047_male_Asian_60/001047_male_Asian_60_mask4.jpg,2
17707,1047,0,2,0,/opt/ml/input/data/train/new_images/001047_male_Asian_60/001047_male_Asian_60_mask1.jpg,2
17708,1047,0,2,0,/opt/ml/input/data/train/new_images/001047_male_Asian_60/001047_male_Asian_60_mask3.jpg,2
17709,1047,0,2,0,/opt/ml/input/data/train/new_images/001047_male_Asian_60/001047_male_Asian_60_mask2.jpg,2
17710,267,0,1,1,/opt/ml/input/data/train/new_images/000267_male_Asian_58/000267_male_Asian_58_incorrect_mask.jpg,7
17711,267,0,1,0,/opt/ml/input/data/train/new_images/000267_male_Asian_58/000267_male_Asian_58_mask1.jpg,1
17712,267,0,1,2,/opt/ml/input/data/train/new_images/000267_male_Asian_58/000267_male_Asian_58_normal.jpg,13
17713,267,0,1,0,/opt/ml/input/data/train/new_images/000267_male_Asian_58/000267_male_Asian_58_mask3.jpg,1
17714,267,0,1,0,/opt/ml/input/data/train/new_images/000267_male_Asian_58/000267_male_Asian_58_mask4.jpg,1
17715,267,0,1,0,/opt/ml/input/data/train/new_images/000267_male_Asian_58/000267_male_Asian_58_mask5.jpg,1
17716,267,0,1,0,/opt/ml/input/data/train/new_images/000267_male_Asian_58/000267_male_Asian_58_mask2.jpg,1
17717,819,1,1,0,/opt/ml/input/data/train/new_images/000819_female_Asian_57/000819_female_Asian_57_mask1.jpg,4
17718,819,1,1,2,/opt/ml/input/data/train/new_images/000819_female_Asian_57/000819_female_Asian_57_normal.jpg,16
17719,819,1,1,0,/opt/ml/input/data/train/new_images/000819_female_Asian_57/000819_female_Asian_57_mask3.jpg,4
17720,819,1,1,0,/opt/ml/input/data/train/new_images/000819_female_Asian_57/000819_female_Asian_57_mask5.jpg,4
17721,819,1,1,0,/opt/ml/input/data/train/new_images/000819_female_Asian_57/000819_female_Asian_57_mask2.jpg,4
17722,819,1,1,1,/opt/ml/input/data/train/new_images/000819_female_Asian_57/000819_female_Asian_57_incorrect_mask.jpg,10
17723,819,1,1,0,/opt/ml/input/data/train/new_images/000819_female_Asian_57/000819_female_Asian_57_mask4.jpg,4
17724,4463,1,2,0,/opt/ml/input/data/train/new_images/004463_female_Asian_60/004463_female_Asian_60_mask4.jpg,5
17725,4463,1,2,0,/opt/ml/input/data/train/new_images/004463_female_Asian_60/004463_female_Asian_60_mask5.jpg,5
17726,4463,1,2,0,/opt/ml/input/data/train/new_images/004463_female_Asian_60/004463_female_Asian_60_mask3.jpg,5
17727,4463,1,2,0,/opt/ml/input/data/train/new_images/004463_female_Asian_60/004463_female_Asian_60_mask2.jpg,5
17728,4463,1,2,1,/opt/ml/input/data/train/new_images/004463_female_Asian_60/004463_female_Asian_60_incorrect_mask.jpg,11
17729,4463,1,2,0,/opt/ml/input/data/train/new_images/004463_female_Asian_60/004463_female_Asian_60_mask1.jpg,5
17730,4463,1,2,2,/opt/ml/input/data/train/new_images/004463_female_Asian_60/004463_female_Asian_60_normal.jpg,17
17731,6006,1,0,0,/opt/ml/input/data/train/new_images/006006_female_Asian_18/006006_female_Asian_18_mask4.jpg,3
17732,6006,1,0,0,/opt/ml/input/data/train/new_images/006006_female_Asian_18/006006_female_Asian_18_mask2.jpg,3
17733,6006,1,0,1,/opt/ml/input/data/train/new_images/006006_female_Asian_18/006006_female_Asian_18_incorrect_mask.jpg,9
17734,6006,1,0,0,/opt/ml/input/data/train/new_images/006006_female_Asian_18/006006_female_Asian_18_mask5.jpg,3
17735,6006,1,0,0,/opt/ml/input/data/train/new_images/006006_female_Asian_18/006006_female_Asian_18_mask3.jpg,3
17736,6006,1,0,2,/opt/ml/input/data/train/new_images/006006_female_Asian_18/006006_female_Asian_18_normal.jpg,15
17737,6006,1,0,0,/opt/ml/input/data/train/new_images/006006_female_Asian_18/006006_female_Asian_18_mask1.jpg,3
17738,5288,0,0,2,/opt/ml/input/data/train/new_images/005288_male_Asian_22/005288_male_Asian_22_normal.jpg,12
17739,5288,0,0,0,/opt/ml/input/data/train/new_images/005288_male_Asian_22/005288_male_Asian_22_mask5.jpg,0
17740,5288,0,0,0,/opt/ml/input/data/train/new_images/005288_male_Asian_22/005288_male_Asian_22_mask4.jpg,0
17741,5288,0,0,0,/opt/ml/input/data/train/new_images/005288_male_Asian_22/005288_male_Asian_22_mask2.jpg,0
17742,5288,0,0,0,/opt/ml/input/data/train/new_images/005288_male_Asian_22/005288_male_Asian_22_mask1.jpg,0
17743,5288,0,0,0,/opt/ml/input/data/train/new_images/005288_male_Asian_22/005288_male_Asian_22_mask3.jpg,0
17744,5288,0,0,1,/opt/ml/input/data/train/new_images/005288_male_Asian_22/005288_male_Asian_22_incorrect_mask.jpg,6
17745,3266,1,0,0,/opt/ml/input/data/train/new_images/003266_female_Asian_20/003266_female_Asian_20_mask3.jpg,3
17746,3266,1,0,2,/opt/ml/input/data/train/new_images/003266_female_Asian_20/003266_female_Asian_20_normal.jpg,15
17747,3266,1,0,1,/opt/ml/input/data/train/new_images/003266_female_Asian_20/003266_female_Asian_20_incorrect_mask.jpg,9
17748,3266,1,0,0,/opt/ml/input/data/train/new_images/003266_female_Asian_20/003266_female_Asian_20_mask4.jpg,3
17749,3266,1,0,0,/opt/ml/input/data/train/new_images/003266_female_Asian_20/003266_female_Asian_20_mask2.jpg,3
17750,3266,1,0,0,/opt/ml/input/data/train/new_images/003266_female_Asian_20/003266_female_Asian_20_mask5.jpg,3
17751,3266,1,0,0,/opt/ml/input/data/train/new_images/003266_female_Asian_20/003266_female_Asian_20_mask1.jpg,3
17752,3719,0,2,1,/opt/ml/input/data/train/new_images/003719_male_Asian_60/003719_male_Asian_60_incorrect_mask.jpg,8
17753,3719,0,2,0,/opt/ml/input/data/train/new_images/003719_male_Asian_60/003719_male_Asian_60_mask4.jpg,2
17754,3719,0,2,0,/opt/ml/input/data/train/new_images/003719_male_Asian_60/003719_male_Asian_60_mask5.jpg,2
17755,3719,0,2,0,/opt/ml/input/data/train/new_images/003719_male_Asian_60/003719_male_Asian_60_mask2.jpg,2
17756,3719,0,2,0,/opt/ml/input/data/train/new_images/003719_male_Asian_60/003719_male_Asian_60_mask3.jpg,2
17757,3719,0,2,2,/opt/ml/input/data/train/new_images/003719_male_Asian_60/003719_male_Asian_60_normal.jpg,14
17758,3719,0,2,0,/opt/ml/input/data/train/new_images/003719_male_Asian_60/003719_male_Asian_60_mask1.jpg,2
17759,6397,0,0,1,/opt/ml/input/data/train/new_images/006397_male_Asian_19/006397_male_Asian_19_incorrect_mask.jpg,6
17760,6397,0,0,0,/opt/ml/input/data/train/new_images/006397_male_Asian_19/006397_male_Asian_19_mask3.jpg,0
17761,6397,0,0,2,/opt/ml/input/data/train/new_images/006397_male_Asian_19/006397_male_Asian_19_normal.jpg,12
17762,6397,0,0,0,/opt/ml/input/data/train/new_images/006397_male_Asian_19/006397_male_Asian_19_mask5.jpg,0
17763,6397,0,0,0,/opt/ml/input/data/train/new_images/006397_male_Asian_19/006397_male_Asian_19_mask1.jpg,0
17764,6397,0,0,0,/opt/ml/input/data/train/new_images/006397_male_Asian_19/006397_male_Asian_19_mask2.jpg,0
17765,6397,0,0,0,/opt/ml/input/data/train/new_images/006397_male_Asian_19/006397_male_Asian_19_mask4.jpg,0
17766,1299,1,0,0,/opt/ml/input/data/train/new_images/001299_female_Asian_25/001299_female_Asian_25_mask4.jpg,3
17767,1299,1,0,0,/opt/ml/input/data/train/new_images/001299_female_Asian_25/001299_female_Asian_25_mask1.jpg,3
17768,1299,1,0,1,/opt/ml/input/data/train/new_images/001299_female_Asian_25/001299_female_Asian_25_incorrect_mask.jpg,9
17769,1299,1,0,0,/opt/ml/input/data/train/new_images/001299_female_Asian_25/001299_female_Asian_25_mask3.jpg,3
17770,1299,1,0,0,/opt/ml/input/data/train/new_images/001299_female_Asian_25/001299_female_Asian_25_mask5.jpg,3
17771,1299,1,0,0,/opt/ml/input/data/train/new_images/001299_female_Asian_25/001299_female_Asian_25_mask2.jpg,3
17772,1299,1,0,2,/opt/ml/input/data/train/new_images/001299_female_Asian_25/001299_female_Asian_25_normal.jpg,15
17773,3682,0,1,0,/opt/ml/input/data/train/new_images/003682_male_Asian_57/003682_male_Asian_57_mask4.jpg,1
17774,3682,0,1,0,/opt/ml/input/data/train/new_images/003682_male_Asian_57/003682_male_Asian_57_mask3.jpg,1
17775,3682,0,1,2,/opt/ml/input/data/train/new_images/003682_male_Asian_57/003682_male_Asian_57_normal.jpg,13
17776,3682,0,1,0,/opt/ml/input/data/train/new_images/003682_male_Asian_57/003682_male_Asian_57_mask5.jpg,1
17777,3682,0,1,1,/opt/ml/input/data/train/new_images/003682_male_Asian_57/003682_male_Asian_57_incorrect_mask.jpg,7
17778,3682,0,1,0,/opt/ml/input/data/train/new_images/003682_male_Asian_57/003682_male_Asian_57_mask1.jpg,1
17779,3682,0,1,0,/opt/ml/input/data/train/new_images/003682_male_Asian_57/003682_male_Asian_57_mask2.jpg,1
17780,3845,1,1,0,/opt/ml/input/data/train/new_images/003845_female_Asian_56/003845_female_Asian_56_mask3.jpg,4
17781,3845,1,1,1,/opt/ml/input/data/train/new_images/003845_female_Asian_56/003845_female_Asian_56_incorrect_mask.jpg,10
17782,3845,1,1,0,/opt/ml/input/data/train/new_images/003845_female_Asian_56/003845_female_Asian_56_mask4.jpg,4
17783,3845,1,1,0,/opt/ml/input/data/train/new_images/003845_female_Asian_56/003845_female_Asian_56_mask1.jpg,4
17784,3845,1,1,0,/opt/ml/input/data/train/new_images/003845_female_Asian_56/003845_female_Asian_56_mask2.jpg,4
17785,3845,1,1,0,/opt/ml/input/data/train/new_images/003845_female_Asian_56/003845_female_Asian_56_mask5.jpg,4
17786,3845,1,1,2,/opt/ml/input/data/train/new_images/003845_female_Asian_56/003845_female_Asian_56_normal.jpg,16
17787,3832,0,1,0,/opt/ml/input/data/train/new_images/003832_male_Asian_55/003832_male_Asian_55_mask1.jpg,1
17788,3832,0,1,1,/opt/ml/input/data/train/new_images/003832_male_Asian_55/003832_male_Asian_55_incorrect_mask.jpg,7
17789,3832,0,1,2,/opt/ml/input/data/train/new_images/003832_male_Asian_55/003832_male_Asian_55_normal.jpg,13
17790,3832,0,1,0,/opt/ml/input/data/train/new_images/003832_male_Asian_55/003832_male_Asian_55_mask4.jpg,1
17791,3832,0,1,0,/opt/ml/input/data/train/new_images/003832_male_Asian_55/003832_male_Asian_55_mask5.jpg,1
17792,3832,0,1,0,/opt/ml/input/data/train/new_images/003832_male_Asian_55/003832_male_Asian_55_mask2.jpg,1
17793,3832,0,1,0,/opt/ml/input/data/train/new_images/003832_male_Asian_55/003832_male_Asian_55_mask3.jpg,1
17794,3370,1,0,0,/opt/ml/input/data/train/new_images/003370_female_Asian_19/003370_female_Asian_19_mask2.jpg,3
17795,3370,1,0,1,/opt/ml/input/data/train/new_images/003370_female_Asian_19/003370_female_Asian_19_incorrect_mask.jpg,9
17796,3370,1,0,0,/opt/ml/input/data/train/new_images/003370_female_Asian_19/003370_female_Asian_19_mask1.jpg,3
17797,3370,1,0,0,/opt/ml/input/data/train/new_images/003370_female_Asian_19/003370_female_Asian_19_mask4.jpg,3
17798,3370,1,0,0,/opt/ml/input/data/train/new_images/003370_female_Asian_19/003370_female_Asian_19_mask3.jpg,3
17799,3370,1,0,2,/opt/ml/input/data/train/new_images/003370_female_Asian_19/003370_female_Asian_19_normal.jpg,15
17800,3370,1,0,0,/opt/ml/input/data/train/new_images/003370_female_Asian_19/003370_female_Asian_19_mask5.jpg,3
17801,5529,1,1,2,/opt/ml/input/data/train/new_images/005529_female_Asian_44/005529_female_Asian_44_normal.jpg,16
17802,5529,1,1,0,/opt/ml/input/data/train/new_images/005529_female_Asian_44/005529_female_Asian_44_mask5.jpg,4
17803,5529,1,1,0,/opt/ml/input/data/train/new_images/005529_female_Asian_44/005529_female_Asian_44_mask1.jpg,4
17804,5529,1,1,1,/opt/ml/input/data/train/new_images/005529_female_Asian_44/005529_female_Asian_44_incorrect_mask.jpg,10
17805,5529,1,1,0,/opt/ml/input/data/train/new_images/005529_female_Asian_44/005529_female_Asian_44_mask4.jpg,4
17806,5529,1,1,0,/opt/ml/input/data/train/new_images/005529_female_Asian_44/005529_female_Asian_44_mask2.jpg,4
17807,5529,1,1,0,/opt/ml/input/data/train/new_images/005529_female_Asian_44/005529_female_Asian_44_mask3.jpg,4
17808,6216,0,0,1,/opt/ml/input/data/train/new_images/006216_male_Asian_19/006216_male_Asian_19_incorrect_mask.png,6
17809,6216,0,0,0,/opt/ml/input/data/train/new_images/006216_male_Asian_19/006216_male_Asian_19_mask3.png,0
17810,6216,0,0,0,/opt/ml/input/data/train/new_images/006216_male_Asian_19/006216_male_Asian_19_mask2.png,0
17811,6216,0,0,0,/opt/ml/input/data/train/new_images/006216_male_Asian_19/006216_male_Asian_19_mask5.png,0
17812,6216,0,0,2,/opt/ml/input/data/train/new_images/006216_male_Asian_19/006216_male_Asian_19_normal.png,12
17813,6216,0,0,0,/opt/ml/input/data/train/new_images/006216_male_Asian_19/006216_male_Asian_19_mask1.png,0
17814,6216,0,0,0,/opt/ml/input/data/train/new_images/006216_male_Asian_19/006216_male_Asian_19_mask4.png,0
17815,570,1,1,0,/opt/ml/input/data/train/new_images/000570_female_Asian_54/000570_female_Asian_54_mask4.jpg,4
17816,570,1,1,0,/opt/ml/input/data/train/new_images/000570_female_Asian_54/000570_female_Asian_54_mask3.jpg,4
17817,570,1,1,0,/opt/ml/input/data/train/new_images/000570_female_Asian_54/000570_female_Asian_54_mask5.jpg,4
17818,570,1,1,2,/opt/ml/input/data/train/new_images/000570_female_Asian_54/000570_female_Asian_54_normal.jpg,16
17819,570,1,1,0,/opt/ml/input/data/train/new_images/000570_female_Asian_54/000570_female_Asian_54_mask2.jpg,4
17820,570,1,1,1,/opt/ml/input/data/train/new_images/000570_female_Asian_54/000570_female_Asian_54_incorrect_mask.jpg,10
17821,570,1,1,0,/opt/ml/input/data/train/new_images/000570_female_Asian_54/000570_female_Asian_54_mask1.jpg,4
17822,3386,1,0,0,/opt/ml/input/data/train/new_images/003386_female_Asian_20/003386_female_Asian_20_mask5.jpg,3
17823,3386,1,0,1,/opt/ml/input/data/train/new_images/003386_female_Asian_20/003386_female_Asian_20_incorrect_mask.jpg,9
17824,3386,1,0,0,/opt/ml/input/data/train/new_images/003386_female_Asian_20/003386_female_Asian_20_mask1.jpg,3
17825,3386,1,0,0,/opt/ml/input/data/train/new_images/003386_female_Asian_20/003386_female_Asian_20_mask3.jpg,3
17826,3386,1,0,0,/opt/ml/input/data/train/new_images/003386_female_Asian_20/003386_female_Asian_20_mask4.jpg,3
17827,3386,1,0,0,/opt/ml/input/data/train/new_images/003386_female_Asian_20/003386_female_Asian_20_mask2.jpg,3
17828,3386,1,0,2,/opt/ml/input/data/train/new_images/003386_female_Asian_20/003386_female_Asian_20_normal.jpg,15
17829,3226,1,0,0,/opt/ml/input/data/train/new_images/003226_female_Asian_20/003226_female_Asian_20_mask3.jpg,3
17830,3226,1,0,2,/opt/ml/input/data/train/new_images/003226_female_Asian_20/003226_female_Asian_20_normal.jpg,15
17831,3226,1,0,0,/opt/ml/input/data/train/new_images/003226_female_Asian_20/003226_female_Asian_20_mask5.jpg,3
17832,3226,1,0,0,/opt/ml/input/data/train/new_images/003226_female_Asian_20/003226_female_Asian_20_mask1.jpg,3
17833,3226,1,0,0,/opt/ml/input/data/train/new_images/003226_female_Asian_20/003226_female_Asian_20_mask2.jpg,3
17834,3226,1,0,0,/opt/ml/input/data/train/new_images/003226_female_Asian_20/003226_female_Asian_20_mask4.jpg,3
17835,3226,1,0,1,/opt/ml/input/data/train/new_images/003226_female_Asian_20/003226_female_Asian_20_incorrect_mask.jpg,9
17836,1657,1,0,0,/opt/ml/input/data/train/new_images/001657_female_Asian_18/001657_female_Asian_18_mask2.jpg,3
17837,1657,1,0,0,/opt/ml/input/data/train/new_images/001657_female_Asian_18/001657_female_Asian_18_mask5.jpg,3
17838,1657,1,0,1,/opt/ml/input/data/train/new_images/001657_female_Asian_18/001657_female_Asian_18_incorrect_mask.jpg,9
17839,1657,1,0,0,/opt/ml/input/data/train/new_images/001657_female_Asian_18/001657_female_Asian_18_mask4.jpg,3
17840,1657,1,0,0,/opt/ml/input/data/train/new_images/001657_female_Asian_18/001657_female_Asian_18_mask1.jpg,3
17841,1657,1,0,0,/opt/ml/input/data/train/new_images/001657_female_Asian_18/001657_female_Asian_18_mask3.jpg,3
17842,1657,1,0,2,/opt/ml/input/data/train/new_images/001657_female_Asian_18/001657_female_Asian_18_normal.jpg,15
17843,6719,0,0,0,/opt/ml/input/data/train/new_images/006719_male_Asian_19/006719_male_Asian_19_mask3.jpg,0
17844,6719,0,0,1,/opt/ml/input/data/train/new_images/006719_male_Asian_19/006719_male_Asian_19_incorrect_mask.jpg,6
17845,6719,0,0,0,/opt/ml/input/data/train/new_images/006719_male_Asian_19/006719_male_Asian_19_mask4.jpg,0
17846,6719,0,0,0,/opt/ml/input/data/train/new_images/006719_male_Asian_19/006719_male_Asian_19_mask2.jpg,0
17847,6719,0,0,0,/opt/ml/input/data/train/new_images/006719_male_Asian_19/006719_male_Asian_19_mask5.jpg,0
17848,6719,0,0,0,/opt/ml/input/data/train/new_images/006719_male_Asian_19/006719_male_Asian_19_mask1.jpg,0
17849,6719,0,0,2,/opt/ml/input/data/train/new_images/006719_male_Asian_19/006719_male_Asian_19_normal.jpg,12
17850,1145,0,0,0,/opt/ml/input/data/train/new_images/001145_male_Asian_20/001145_male_Asian_20_mask2.jpg,0
17851,1145,0,0,0,/opt/ml/input/data/train/new_images/001145_male_Asian_20/001145_male_Asian_20_mask4.jpg,0
17852,1145,0,0,1,/opt/ml/input/data/train/new_images/001145_male_Asian_20/001145_male_Asian_20_incorrect_mask.jpg,6
17853,1145,0,0,0,/opt/ml/input/data/train/new_images/001145_male_Asian_20/001145_male_Asian_20_mask1.jpg,0
17854,1145,0,0,0,/opt/ml/input/data/train/new_images/001145_male_Asian_20/001145_male_Asian_20_mask3.jpg,0
17855,1145,0,0,0,/opt/ml/input/data/train/new_images/001145_male_Asian_20/001145_male_Asian_20_mask5.jpg,0
17856,1145,0,0,2,/opt/ml/input/data/train/new_images/001145_male_Asian_20/001145_male_Asian_20_normal.jpg,12
17857,650,0,1,0,/opt/ml/input/data/train/new_images/000650_male_Asian_54/000650_male_Asian_54_mask3.jpg,1
17858,650,0,1,0,/opt/ml/input/data/train/new_images/000650_male_Asian_54/000650_male_Asian_54_mask5.jpg,1
17859,650,0,1,0,/opt/ml/input/data/train/new_images/000650_male_Asian_54/000650_male_Asian_54_mask4.jpg,1
17860,650,0,1,1,/opt/ml/input/data/train/new_images/000650_male_Asian_54/000650_male_Asian_54_incorrect_mask.jpg,7
17861,650,0,1,0,/opt/ml/input/data/train/new_images/000650_male_Asian_54/000650_male_Asian_54_mask1.jpg,1
17862,650,0,1,2,/opt/ml/input/data/train/new_images/000650_male_Asian_54/000650_male_Asian_54_normal.jpg,13
17863,650,0,1,0,/opt/ml/input/data/train/new_images/000650_male_Asian_54/000650_male_Asian_54_mask2.jpg,1
17864,4488,0,0,1,/opt/ml/input/data/train/new_images/004488_male_Asian_23/004488_male_Asian_23_incorrect_mask.jpg,6
17865,4488,0,0,0,/opt/ml/input/data/train/new_images/004488_male_Asian_23/004488_male_Asian_23_mask3.jpg,0
17866,4488,0,0,0,/opt/ml/input/data/train/new_images/004488_male_Asian_23/004488_male_Asian_23_mask5.jpg,0
17867,4488,0,0,0,/opt/ml/input/data/train/new_images/004488_male_Asian_23/004488_male_Asian_23_mask1.jpg,0
17868,4488,0,0,0,/opt/ml/input/data/train/new_images/004488_male_Asian_23/004488_male_Asian_23_mask2.jpg,0
17869,4488,0,0,0,/opt/ml/input/data/train/new_images/004488_male_Asian_23/004488_male_Asian_23_mask4.jpg,0
